epoch	hours	top1Accuracy
107.10272	1.99609712819	93.11
108.10368	2.01476098319	93.14
109.10464	2.0334342942	93.41
110.1056	2.05206281814	93.16
111.10656	2.07072736727	92.89
112.10752	2.08938680768	92.51
113.10848	2.10804643532	92.86
114.10944	2.12670771784	92.94
115.1104	2.1453441402	92.79
116.11136	2.16397113264	92.88
117.11232	2.18258622328	92.81
118.11328	2.20120745884	92.26
119.11424	2.21979890704	92.85
120.1152	2.238374069	92.44
121.11616	2.25695619894	92.79
122.11712	2.27558264282	92.71
123.11808	2.29422471921	92.34
124.11904	2.31284034305	92.48
125.12	2.3314639269	92.54
126.12096	2.35008277324	92.62
127.12192	2.36870554951	92.34
128.12288	2.38733752297	92.35
129.12384	2.405961632	92.9
130.1248	2.42453716358	92.29
131.12576	2.44314814819	92.76
132.12672	2.46174114373	92.76
133.12768	2.48032998482	91.68
134.12864	2.49897471646	92.16
135.1296	2.51753781617	91.45
136.13056	2.53617332968	91.52
137.13152	2.55475282543	93.55
138.13248	2.57335081008	93.57
139.13344	2.59200578743	93.77
140.1344	2.61063996745	93.79
141.13536	2.62926911182	93.8
142.13632	2.64788656871	93.81
143.13728	2.66651144511	93.8
144.13824	2.68512692544	93.72
145.1392	2.70374826762	93.91
146.14016	2.72237155947	93.85
147.14112	2.74100136975	93.86
148.14208	2.75966110309	93.91
149.14304	2.77830929107	93.95
150.144	2.79694540262	94.01
151.14496	2.81559625652	93.96
152.14592	2.83424597091	93.94
153.14688	2.85287801716	94.02
154.14784	2.87151669761	93.98
155.1488	2.89017643922	93.89
156.14976	2.90878177259	94.03
157.15072	2.92740169121	94.05
158.15168	2.94601286583	94.12
159.15264	2.96461813761	94.04
160.1536	2.98324163861	94.08
161.15456	3.00185109768	93.99
162.15552	3.02047661967	94.07
163.15648	3.03911253194	94.05
164.15744	3.0577728396	94.12
165.1584	3.07641644749	94.18
166.15936	3.09504673719	94.03
167.16032	3.1136748494	94.1
168.16128	3.13229174144	93.95
169.16224	3.15092216114	94.16
170.1632	3.16953841825	94.12
171.16416	3.18814712034	94.12
172.16512	3.20676455107	94.07
173.16608	3.22537907806	94.07
174.16704	3.24400801228	94.14
175.168	3.26260932657	94.1
176.16896	3.28122342547	94.03
177.16992	3.29985514879	94.11
178.17088	3.31844619811	94.1
179.17184	3.33707040899	93.97
180.1728	3.35568647722	94.06
181.17376	3.37430415763	94.0
